business_unit	facility	year	month	monthnum	volume	metric_1	metric_2
busunit_3	facility_421	2013	May	5	11328	0.89920	0.89753
busunit_3	facility_421	2013	June	6	10707	0.89954	0.89508
busunit_3	facility_421	2013	July	7	12032	0.89992	0.89495
busunit_3	facility_421	2013	August	8	11960	0.89850	0.89725
busunit_3	facility_421	2013	September	9	10580	0.89924	0.89518
busunit_3	facility_421	2013	October	10	11558	0.89956	0.89573
busunit_3	facility_421	2013	November	11	9713	0.89887	0.89660
busunit_3	facility_421	2013	December	12	9834	0.89918	0.89786
busunit_3	facility_421	2014	January	1	10675	0.89953	0.89624
busunit_3	facility_421	2014	February	2	10157	0.89990	0.89746
busunit_3	facility_421	2014	March	3	10570	0.89962	0.89772
busunit_3	facility_421	2014	April	4	11889	0.89933	0.89815
busunit_3	facility_421	2014	May	5	10821	0.89981	0.89759
busunit_3	facility_421	2014	June	6	11107	0.89937	0.89655
busunit_3	facility_421	2014	July	7	11064	0.89973	0.89620
busunit_3	facility_421	2014	August	8	10754	0.89963	0.89775
busunit_3	facility_421	2014	September	9	10695	0.89935	0.89804
busunit_3	facility_421	2014	October	10	10725	0.89963	0.89741
busunit_3	facility_422	2012	January	1	12783	0.89977	0.89796
busunit_3	facility_422	2012	February	2	13409	0.89978	0.89918
busunit_3	facility_422	2012	March	3	13123	0.89985	0.89855
busunit_3	facility_422	2012	April	4	12638	0.89992	0.89803
busunit_3	facility_422	2012	May	5	13452	0.89985	0.89881
busunit_3	facility_422	2012	June	6	13045	0.89977	0.89847
busunit_3	facility_422	2012	July	7	12360	0.89976	0.89911
busunit_3	facility_422	2012	August	8	14748	0.89986	0.89838
busunit_3	facility_422	2012	September	9	12657	0.89953	0.89875
busunit_3	facility_422	2012	October	10	14488	0.89910	0.89897
busunit_3	facility_422	2012	November	11	12441	0.89968	0.89814
busunit_3	facility_422	2012	December	12	10976	0.89991	0.89771
busunit_3	facility_422	2013	January	1	14806	0.89986	0.89865
busunit_3	facility_422	2013	February	2	11473	0.89956	0.89877
busunit_3	facility_422	2013	March	3	14054	0.89957	0.89800
busunit_3	facility_422	2013	April	4	14003	0.89900	0.89794
busunit_3	facility_422	2013	May	5	14663	0.89959	0.89884
busunit_3	facility_422	2013	June	6	13242	0.89977	0.89857
busunit_3	facility_422	2013	July	7	14687	0.89959	0.89932
busunit_3	facility_422	2013	August	8	15305	0.89961	0.89765
busunit_3	facility_422	2013	September	9	13841	0.89964	0.89811
busunit_3	facility_422	2013	October	10	15951	0.89981	0.89868
busunit_3	facility_422	2013	November	11	12919	0.90000	0.89962
busunit_3	facility_422	2013	December	12	12975	0.89992	0.89923
busunit_3	facility_422	2014	January	1	14652	0.89918	0.89898
busunit_3	facility_422	2014	February	2	13187	0.89932	0.89887
busunit_3	facility_422	2014	March	3	13644	0.89890	0.89919
busunit_3	facility_422	2014	April	4	14783	0.89973	0.89939
busunit_3	facility_422	2014	May	5	14253	0.89979	0.89930
busunit_3	facility_422	2014	June	6	13620	0.89956	0.89919
busunit_3	facility_422	2014	July	7	14494	0.89979	0.89896
busunit_3	facility_422	2014	August	8	13464	0.89955	0.89933
busunit_3	facility_422	2014	September	9	13760	0.89927	0.89832
busunit_3	facility_422	2014	October	10	14368	0.89924	0.89861
busunit_3	facility_426	2012	January	1	13113	0.89969	0.89847
busunit_3	facility_426	2012	February	2	13021	0.89969	0.89822
busunit_3	facility_426	2012	March	3	13657	0.89942	0.89861
busunit_3	facility_426	2012	April	4	12860	0.89977	0.89852
busunit_3	facility_426	2012	May	5	14049	0.89979	0.89936
busunit_3	facility_426	2012	June	6	13593	0.89993	0.89845
busunit_3	facility_426	2012	July	7	12673	0.90000	0.89882
busunit_3	facility_426	2012	August	8	14658	0.89986	0.89898
busunit_3	facility_426	2012	September	9	12822	0.89969	0.89859
busunit_3	facility_426	2012	October	10	14851	0.89993	0.89892
busunit_3	facility_426	2012	November	11	12765	0.89953	0.89851
busunit_3	facility_426	2012	December	12	11463	0.89930	0.89965
busunit_3	facility_426	2013	January	1	15027	0.89974	0.89907
busunit_3	facility_426	2013	February	2	12869	0.89969	0.89867
busunit_3	facility_426	2013	March	3	13219	0.89970	0.89909
busunit_3	facility_426	2013	April	4	14533	0.89986	0.89952
busunit_3	facility_426	2013	May	5	15848	0.90000	0.89937
busunit_3	facility_426	2013	June	6	13943	0.89986	0.89900
busunit_3	facility_426	2013	July	7	15304	0.90000	0.89921
busunit_3	facility_426	2013	August	8	16106	0.89988	0.89820
busunit_3	facility_426	2013	September	9	14465	0.89938	0.89931
busunit_3	facility_426	2013	October	10	16627	0.89976	0.89952
busunit_3	facility_426	2013	November	11	14025	0.89971	0.89914
busunit_3	facility_426	2013	December	12	14118	0.89951	0.89901
busunit_3	facility_426	2014	January	1	14847	0.89966	0.89866
busunit_3	facility_426	2014	February	2	14160	0.89908	0.89894
busunit_3	facility_426	2014	March	3	14876	0.89973	0.89912
busunit_3	facility_426	2014	April	4	16596	0.89988	0.89916
busunit_3	facility_426	2014	May	5	16167	0.89963	0.89894
busunit_3	facility_426	2014	June	6	15631	0.89962	0.89885
busunit_3	facility_426	2014	July	7	15267	0.89993	0.89875
busunit_3	facility_426	2014	August	8	16404	0.89988	0.89957
busunit_3	facility_426	2014	September	9	16207	0.89951	0.89938
busunit_3	facility_426	2014	October	10	17797	0.89989	0.89916
busunit_3	facility_431	2012	January	1	6797	0.89926	0.89673
busunit_3	facility_431	2012	February	2	7044	0.89972	0.89887
busunit_3	facility_431	2012	March	3	8405	0.89976	0.89894
busunit_3	facility_431	2012	April	4	7964	0.89962	0.89874
busunit_3	facility_431	2012	May	5	8551	0.90000	0.89870
busunit_3	facility_431	2012	June	6	7609	0.89987	0.89670
busunit_3	facility_431	2012	July	7	7872	0.89975	0.89874
busunit_3	facility_431	2012	August	8	8505	0.89965	0.89789
busunit_3	facility_431	2012	September	9	7692	0.89974	0.89817
busunit_3	facility_431	2012	October	10	8568	0.89965	0.89754
busunit_3	facility_431	2012	November	11	7879	0.89833	0.89897
busunit_3	facility_431	2012	December	12	7077	0.89958	0.89902
busunit_3	facility_431	2013	January	1	8612	0.89965	0.89847
busunit_3	facility_431	2013	February	2	7929	0.89962	0.89911
busunit_3	facility_431	2013	March	3	7821	0.89962	0.89886
busunit_3	facility_431	2013	April	4	8560	0.89930	0.89859
busunit_3	facility_431	2013	May	5	9354	0.89957	0.89861
busunit_3	facility_431	2013	June	6	7861	0.89975	0.89861
busunit_3	facility_431	2013	July	7	9078	0.89967	0.89890
busunit_3	facility_431	2013	August	8	9181	0.89956	0.89847
busunit_3	facility_431	2013	September	9	7739	0.89949	0.89807
busunit_3	facility_431	2013	October	10	9126	0.89901	0.89670
busunit_3	facility_431	2013	November	11	7716	0.89961	0.89830
busunit_3	facility_431	2013	December	12	7948	0.89987	0.89811
busunit_3	facility_431	2014	January	1	8215	0.89914	0.89778
busunit_3	facility_431	2014	February	2	7301	0.89959	0.89904
busunit_3	facility_431	2014	March	3	7777	0.89975	0.89758
busunit_3	facility_431	2014	April	4	9650	0.89969	0.89844
busunit_3	facility_431	2014	May	5	8675	0.90000	0.89896
busunit_3	facility_431	2014	June	6	8339	0.89988	0.89737
busunit_3	facility_431	2014	July	7	9178	0.89978	0.89806
busunit_3	facility_431	2014	August	8	8352	0.89941	0.89763
busunit_3	facility_431	2014	September	9	8377	0.89976	0.89715
busunit_3	facility_431	2014	October	10	8710	0.89977	0.89769
busunit_2	facility_110	2012	January	1	20710	0.89870	0.89865
busunit_2	facility_110	2012	February	2	25159	0.89917	0.89885
busunit_2	facility_110	2012	March	3	22029	0.89927	0.89846
busunit_2	facility_110	2012	April	4	22467	0.89947	0.89795
busunit_2	facility_110	2012	May	5	25337	0.89882	0.89763
busunit_2	facility_110	2012	June	6	26307	0.89886	0.89833
busunit_2	facility_110	2012	July	7	27254	0.89845	0.89720
busunit_2	facility_110	2012	August	8	30223	0.89726	0.89591
busunit_2	facility_110	2012	September	9	25005	0.89824	0.89800
busunit_2	facility_110	2012	October	10	29586	0.89834	0.89702
busunit_2	facility_110	2012	November	11	22387	0.89915	0.89826
busunit_2	facility_110	2012	December	12	23069	0.89843	0.89761
busunit_2	facility_110	2013	January	1	28776	0.89892	0.89858
busunit_2	facility_110	2013	February	2	25635	0.89946	0.89876
busunit_2	facility_110	2013	March	3	33604	0.89905	0.89866
busunit_2	facility_110	2013	April	4	39034	0.89893	0.89862
busunit_2	facility_110	2013	May	5	40847	0.89873	0.89841
busunit_2	facility_110	2013	June	6	33847	0.89900	0.90000
busunit_2	facility_110	2013	July	7	38421	0.89906	0.89812
busunit_2	facility_110	2013	August	8	40533	0.89936	0.89840
busunit_2	facility_110	2013	September	9	34743	0.89899	0.89813
busunit_2	facility_110	2013	October	10	37192	0.89922	0.89887
busunit_2	facility_110	2013	November	11	29481	0.89959	0.89878
busunit_2	facility_110	2013	December	12	27619	0.89960	0.89888
busunit_2	facility_110	2014	January	1	30249	0.89904	0.89851
busunit_2	facility_110	2014	February	2	26489	0.89951	0.89886
busunit_2	facility_110	2014	March	3	29369	0.89966	0.89830
busunit_2	facility_110	2014	April	4	32250	0.89963	0.89910
busunit_2	facility_110	2014	May	5	31487	0.89965	0.89911
busunit_2	facility_110	2014	June	6	33620	0.89949	0.89881
busunit_2	facility_110	2014	July	7	34042	0.89947	0.89894
busunit_2	facility_110	2014	August	8	32536	0.89904	0.89830
busunit_2	facility_110	2014	September	9	33076	0.89933	0.89912
busunit_2	facility_110	2014	October	10	33811	0.89970	0.89893
busunit_2	facility_115	2012	January	1	13974	0.89900	0.89907
busunit_2	facility_115	2012	February	2	17691	0.89886	0.89903
busunit_2	facility_115	2012	March	3	16287	0.89884	0.89841
busunit_2	facility_115	2012	April	4	15426	0.89909	0.89870
busunit_2	facility_115	2012	May	5	18708	0.89829	0.89845
busunit_2	facility_115	2012	June	6	18832	0.89947	0.89905
busunit_2	facility_115	2012	July	7	19654	0.89883	0.89832
busunit_2	facility_115	2012	August	8	21894	0.89932	0.89827
busunit_2	facility_115	2012	September	9	17682	0.89927	0.89859
busunit_2	facility_115	2012	October	10	19846	0.89920	0.89890
busunit_2	facility_115	2012	November	11	16078	0.89907	0.89882
busunit_2	facility_115	2012	December	12	14496	0.89903	0.89868
busunit_2	facility_115	2013	January	1	18626	0.89898	0.89920
busunit_2	facility_115	2013	February	2	18369	0.89885	0.89847
busunit_2	facility_115	2013	March	3	23538	0.89856	0.89885
busunit_2	facility_115	2013	April	4	24396	0.89824	0.89882
busunit_2	facility_115	2013	May	5	26198	0.89832	0.89889
busunit_2	facility_115	2013	June	6	21365	0.89916	0.89911
busunit_2	facility_115	2013	July	7	24134	0.89934	0.89868
busunit_2	facility_115	2013	August	8	29767	0.89916	0.89872
busunit_2	facility_115	2013	September	9	26864	0.89863	0.89751
busunit_2	facility_115	2013	October	10	28022	0.89854	0.89865
busunit_2	facility_115	2013	November	11	22233	0.89865	0.89824
busunit_2	facility_115	2013	December	12	19080	0.89916	0.89880
busunit_2	facility_115	2014	January	1	24669	0.89955	0.89939
busunit_2	facility_115	2014	February	2	25975	0.89942	0.89896
busunit_2	facility_115	2014	March	3	27105	0.89908	0.89926
busunit_2	facility_115	2014	April	4	27323	0.89934	0.89868
busunit_2	facility_115	2014	May	5	26093	0.89954	0.89885
busunit_2	facility_115	2014	June	6	26026	0.89946	0.89923
busunit_2	facility_115	2014	July	7	26858	0.89933	0.89855
busunit_2	facility_115	2014	August	8	26293	0.89932	0.89898
busunit_2	facility_115	2014	September	9	25961	0.89927	0.89881
busunit_2	facility_115	2014	October	10	28351	0.89926	0.89852
busunit_2	facility_180	2012	January	1	4291	0.89953	0.89930
busunit_2	facility_180	2012	February	2	7161	0.90000	0.89930
busunit_2	facility_180	2012	March	3	5025	0.89940	0.89960
busunit_2	facility_180	2012	April	4	5563	0.89982	0.89823
busunit_2	facility_180	2012	May	5	5779	0.89983	0.89879
busunit_2	facility_180	2012	June	6	6013	0.89967	0.89933
busunit_2	facility_180	2012	July	7	6621	0.89985	0.89877
busunit_2	facility_180	2012	August	8	8629	0.89977	0.89953
busunit_2	facility_180	2012	September	9	5749	0.89982	0.89982
busunit_2	facility_180	2012	October	10	7538	0.89987	0.89868
busunit_2	facility_180	2012	November	11	6264	0.89968	0.89951
busunit_2	facility_180	2012	December	12	5396	0.89963	0.89963
busunit_2	facility_180	2013	January	1	6604	0.90000	0.89955
busunit_2	facility_180	2013	February	2	6434	0.89953	0.89922
busunit_2	facility_180	2013	March	3	6833	0.89971	0.89781
busunit_2	facility_180	2013	April	4	7746	0.90000	0.89871
busunit_2	facility_180	2013	May	5	8150	0.89939	0.89878
busunit_2	facility_180	2013	June	6	6710	0.89940	0.89955
busunit_2	facility_180	2013	July	7	7387	0.89932	0.89770
busunit_2	facility_180	2013	August	8	8556	0.89919	0.89790
busunit_2	facility_180	2013	September	9	7417	0.89905	0.89811
busunit_2	facility_180	2013	October	10	8568	0.89896	0.89792
busunit_2	facility_180	2013	November	11	7102	0.89873	0.89831
busunit_2	facility_180	2013	December	12	6682	0.89910	0.89551
busunit_2	facility_180	2014	January	1	8535	0.89953	0.89847
busunit_2	facility_180	2014	February	2	8359	0.89857	0.89892
busunit_2	facility_180	2014	March	3	8066	0.89975	0.89926
busunit_2	facility_180	2014	April	4	9207	0.89946	0.89924
busunit_2	facility_180	2014	May	5	8509	0.89953	0.89870
busunit_2	facility_180	2014	June	6	8941	0.89967	0.89822
busunit_2	facility_180	2014	July	7	8471	0.89894	0.89882
busunit_2	facility_180	2014	August	8	8151	0.89901	0.89814
busunit_2	facility_180	2014	September	9	8871	0.89966	0.89843
busunit_2	facility_180	2014	October	10	9290	0.89946	0.89882
busunit_2	facility_205	2012	January	1	5849	0.89898	0.89831
busunit_2	facility_205	2012	February	2	7907	0.89913	0.89775
busunit_2	facility_205	2012	March	3	6616	0.89910	0.89819
busunit_2	facility_205	2012	April	4	6698	0.89956	0.89660
busunit_2	facility_205	2012	May	5	7240	0.89805	0.89875
busunit_2	facility_205	2012	June	6	7578	0.89947	0.89790
busunit_2	facility_205	2012	July	7	7639	0.89947	0.89855
busunit_2	facility_205	2012	August	8	9510	0.89915	0.89905
busunit_2	facility_205	2012	September	9	7300	0.89973	0.89863
busunit_2	facility_205	2012	October	10	8932	0.89899	0.89730
busunit_2	facility_205	2012	November	11	8053	0.89963	0.89876
busunit_2	facility_205	2012	December	12	6947	0.89885	0.89842
busunit_2	facility_205	2013	January	1	8682	0.89966	0.89862
busunit_2	facility_205	2013	February	2	8111	0.89951	0.89915
busunit_2	facility_205	2013	March	3	8605	0.89931	0.89838
busunit_2	facility_205	2013	April	4	8953	0.89911	0.89866
busunit_2	facility_205	2013	May	5	9633	0.89958	0.89854
busunit_2	facility_205	2013	June	6	8288	0.89939	0.89939
busunit_2	facility_205	2013	July	7	9174	0.89912	0.89879
busunit_2	facility_205	2013	August	8	9931	0.89970	0.89848
busunit_2	facility_205	2013	September	9	9533	0.89979	0.89782
busunit_2	facility_205	2013	October	10	10249	0.89931	0.89912
busunit_2	facility_205	2013	November	11	8937	0.89956	0.89867
busunit_2	facility_205	2013	December	12	8088	0.89900	0.89751
busunit_2	facility_205	2014	January	1	9940	0.89819	0.89778
busunit_2	facility_205	2014	February	2	8862	0.89877	0.89855
busunit_2	facility_205	2014	March	3	10597	0.89821	0.89425
busunit_2	facility_205	2014	April	4	11360	0.89904	0.89895
busunit_2	facility_205	2014	May	5	11169	0.89911	0.89795
busunit_2	facility_205	2014	June	6	11214	0.89920	0.89769
busunit_2	facility_205	2014	July	7	11314	0.89859	0.89833
busunit_2	facility_205	2014	August	8	10461	0.89952	0.89828
busunit_2	facility_205	2014	September	9	11009	0.89799	0.89762
busunit_2	facility_205	2014	October	10	11492	0.89896	0.89793
busunit_2	facility_210	2012	January	1	9823	0.89847	0.89888
busunit_2	facility_210	2012	February	2	12855	0.89930	0.89844
busunit_2	facility_210	2012	March	3	11158	0.89803	0.89794
busunit_2	facility_210	2012	April	4	11904	0.89890	0.89831
busunit_2	facility_210	2012	May	5	12404	0.89952	0.89768
busunit_2	facility_210	2012	June	6	13460	0.89955	0.89836
busunit_2	facility_210	2012	July	7	14019	0.89914	0.89871
busunit_2	facility_210	2012	August	8	15343	0.89843	0.89863
busunit_2	facility_210	2012	September	9	12158	0.89943	0.89787
busunit_2	facility_210	2012	October	10	14866	0.89906	0.89784
busunit_2	facility_210	2012	November	11	13332	0.89866	0.89873
busunit_2	facility_210	2012	December	12	10973	0.89763	0.89818
busunit_2	facility_210	2013	January	1	13782	0.89877	0.89921
busunit_2	facility_210	2013	February	2	13128	0.89924	0.89855
busunit_2	facility_210	2013	March	3	14007	0.89914	0.89850
busunit_2	facility_210	2013	April	4	16546	0.89867	0.89806
busunit_2	facility_210	2013	May	5	17929	0.89866	0.89877
busunit_2	facility_210	2013	June	6	14626	0.89849	0.89788
busunit_2	facility_210	2013	July	7	16500	0.89789	0.89867
busunit_2	facility_210	2013	August	8	16530	0.89892	0.89747
busunit_2	facility_210	2013	September	9	13976	0.89871	0.89777
busunit_2	facility_210	2013	October	10	16141	0.89882	0.89838
busunit_2	facility_210	2013	November	11	12733	0.89914	0.89867
busunit_2	facility_210	2013	December	12	11220	0.89964	0.89911
busunit_2	facility_210	2014	January	1	12894	0.89861	0.89861
busunit_2	facility_210	2014	February	2	12150	0.89927	0.89845
busunit_2	facility_210	2014	March	3	13901	0.89943	0.89893
busunit_2	facility_210	2014	April	4	14420	0.89889	0.89847
busunit_2	facility_210	2014	May	5	14109	0.89950	0.89872
busunit_2	facility_210	2014	June	6	13966	0.89886	0.89786
busunit_2	facility_210	2014	July	7	14057	0.89894	0.89710
busunit_2	facility_210	2014	August	8	14493	0.89890	0.89821
busunit_2	facility_210	2014	September	9	15210	0.89862	0.89718
busunit_2	facility_210	2014	October	10	15327	0.89928	0.89837
busunit_2	facility_235	2012	January	1	2267	0.89746	0.89788
busunit_2	facility_235	2012	February	2	4849	0.89979	0.89875
busunit_2	facility_235	2012	March	3	3741	0.89840	0.89840
busunit_2	facility_235	2012	April	4	3876	0.90000	0.89921
busunit_2	facility_235	2012	May	5	3997	0.89976	0.89756
busunit_2	facility_235	2012	June	6	4153	0.89927	0.89587
busunit_2	facility_235	2012	July	7	3790	0.90000	0.89818
busunit_2	facility_235	2012	August	8	4718	0.90000	0.89828
busunit_2	facility_235	2012	September	9	4219	0.89953	0.89953
busunit_2	facility_235	2012	October	10	4997	0.89960	0.89879
busunit_2	facility_235	2012	November	11	4330	0.89954	0.89862
busunit_2	facility_235	2012	December	12	4179	0.89976	0.89855
busunit_2	facility_235	2013	January	1	5324	0.89981	0.89924
busunit_2	facility_235	2013	February	2	4885	0.90000	0.89813
busunit_2	facility_235	2013	March	3	5755	0.89983	0.89793
busunit_2	facility_235	2013	April	4	6568	0.90000	0.89940
busunit_2	facility_235	2013	May	5	7296	0.90000	0.89959
busunit_2	facility_235	2013	June	6	8139	0.89976	0.89902
busunit_2	facility_235	2013	July	7	11197	0.89982	0.89929
busunit_2	facility_235	2013	August	8	13490	0.89948	0.89852
busunit_2	facility_235	2013	September	9	13113	0.89900	0.89847
busunit_2	facility_235	2013	October	10	14877	0.89878	0.89905
busunit_2	facility_235	2013	November	11	11722	0.89923	0.89830
busunit_2	facility_235	2013	December	12	11413	0.89947	0.89938
busunit_2	facility_235	2014	January	1	13243	0.89909	0.89818
busunit_2	facility_235	2014	February	2	12954	0.89938	0.89862
busunit_2	facility_235	2014	March	3	14467	0.89938	0.89876
busunit_2	facility_235	2014	April	4	15284	0.89915	0.89842
busunit_2	facility_235	2014	May	5	14576	0.89925	0.89856
busunit_2	facility_235	2014	June	6	14509	0.89938	0.89847
busunit_2	facility_235	2014	July	7	14664	0.89959	0.89891
busunit_2	facility_235	2014	August	8	13405	0.89948	0.89800
busunit_2	facility_235	2014	September	9	14902	0.89946	0.89886
busunit_2	facility_235	2014	October	10	15688	0.89943	0.89904
busunit_2	facility_141	2012	January	1	19041	0.89716	0.89842
busunit_2	facility_141	2012	February	2	22228	0.89807	0.89775
busunit_2	facility_141	2012	March	3	19197	0.89734	0.89849
busunit_2	facility_141	2012	April	4	19659	0.89826	0.89796
busunit_2	facility_141	2012	May	5	21819	0.89781	0.89813
busunit_2	facility_141	2012	June	6	21993	0.89827	0.89772
busunit_2	facility_141	2012	July	7	21816	0.89692	0.89715
busunit_2	facility_141	2012	August	8	24928	0.89602	0.89791
busunit_2	facility_141	2012	September	9	20738	0.89720	0.89817
busunit_2	facility_141	2012	October	10	24578	0.89935	0.89842
busunit_2	facility_141	2012	November	11	20001	0.89920	0.89870
busunit_2	facility_141	2012	December	12	16906	0.89865	0.89871
busunit_2	facility_141	2013	January	1	23762	0.89924	0.89920
busunit_2	facility_141	2013	February	2	22576	0.89916	0.89907
busunit_2	facility_141	2013	March	3	23552	0.89924	0.89932
busunit_2	facility_141	2013	April	4	24021	0.89896	0.89896
busunit_2	facility_141	2013	May	5	26105	0.89923	0.89935
busunit_2	facility_141	2013	June	6	21151	0.89948	0.89905
busunit_2	facility_141	2013	July	7	23046	0.89827	0.89861
busunit_2	facility_141	2013	August	8	24335	0.89876	0.89897
busunit_2	facility_141	2013	September	9	22263	0.89887	0.89838
busunit_2	facility_141	2013	October	10	25839	0.89841	0.89926
busunit_2	facility_141	2013	November	11	20311	0.89867	0.89911
busunit_2	facility_141	2013	December	12	19167	0.89890	0.89927
busunit_2	facility_141	2014	January	1	25442	0.89741	0.89929
busunit_2	facility_141	2014	February	2	25628	0.89895	0.89934
busunit_2	facility_141	2014	March	3	25553	0.89941	0.89957
busunit_2	facility_141	2014	April	4	26792	0.89937	0.89918
busunit_2	facility_141	2014	May	5	26209	0.89916	0.89939
busunit_2	facility_141	2014	June	6	26112	0.89927	0.89950
busunit_2	facility_141	2014	July	7	27962	0.89932	0.89875
busunit_2	facility_141	2014	August	8	26518	0.89932	0.89864
busunit_2	facility_141	2014	September	9	26761	0.89966	0.89843
busunit_2	facility_141	2014	October	10	29250	0.89925	0.89799
busunit_2	facility_170	2012	January	1	9332	0.89839	0.89806
busunit_2	facility_170	2012	February	2	14457	0.89910	0.89952
busunit_2	facility_170	2012	March	3	10172	0.89882	0.89911
busunit_2	facility_170	2012	April	4	11155	0.89892	0.89955
busunit_2	facility_170	2012	May	5	14145	0.89951	0.89937
busunit_2	facility_170	2012	June	6	15504	0.89961	0.88991
busunit_2	facility_170	2012	July	7	14726	0.89939	0.89858
busunit_2	facility_170	2012	August	8	17460	0.89920	0.89931
busunit_2	facility_170	2012	September	9	14625	0.89938	0.89952
busunit_2	facility_170	2012	October	10	17137	0.89883	0.89935
busunit_2	facility_170	2012	November	11	14314	0.89951	0.89944
busunit_2	facility_170	2012	December	12	12099	0.89910	0.89918
busunit_2	facility_170	2013	January	1	16574	0.89946	0.89940
busunit_2	facility_170	2013	February	2	14967	0.89926	0.89933
busunit_2	facility_170	2013	March	3	15586	0.89916	0.89955
busunit_2	facility_170	2013	April	4	16600	0.89922	0.89885
busunit_2	facility_170	2013	May	5	17892	0.89966	0.89938
busunit_2	facility_170	2013	June	6	13869	0.89914	0.89935
busunit_2	facility_170	2013	July	7	15681	0.89943	0.89905
busunit_2	facility_170	2013	August	8	17123	0.89971	0.89889
busunit_2	facility_170	2013	September	9	16115	0.89963	0.89919
busunit_2	facility_170	2013	October	10	18404	0.89940	0.89935
busunit_2	facility_170	2013	November	11	14200	0.89922	0.89894
busunit_2	facility_170	2013	December	12	13637	0.89964	0.89934
busunit_2	facility_170	2014	January	1	16716	0.89904	0.89862
busunit_2	facility_170	2014	February	2	16060	0.89938	0.89931
busunit_2	facility_170	2014	March	3	17258	0.89925	0.89884
busunit_2	facility_170	2014	April	4	18608	0.89962	0.89968
busunit_2	facility_170	2014	May	5	17111	0.89953	0.89900
busunit_2	facility_170	2014	June	6	17461	0.89971	0.89937
busunit_2	facility_170	2014	July	7	17218	0.89959	0.89942
busunit_2	facility_170	2014	August	8	17012	0.89924	0.89982
busunit_2	facility_170	2014	September	9	18152	0.89934	0.89896
busunit_2	facility_170	2014	October	10	19463	0.89938	0.89964
busunit_2	facility_185	2012	January	1	13617	0.89941	0.89830
busunit_2	facility_185	2012	February	2	267909	0.89999	0.89996
busunit_2	facility_185	2012	March	3	15796	0.89962	0.89822
busunit_2	facility_185	2012	April	4	14396	0.89944	0.89889
busunit_2	facility_185	2012	May	5	16785	0.89952	0.89834
busunit_2	facility_185	2012	June	6	19400	0.89964	0.89824
busunit_2	facility_185	2012	July	7	19261	0.89958	0.89870
busunit_2	facility_185	2012	August	8	21265	0.89963	0.89859
busunit_2	facility_185	2012	September	9	18128	0.89967	0.89823
busunit_2	facility_185	2012	October	10	19585	0.89929	0.89873
busunit_2	facility_185	2012	November	11	16096	0.89919	0.89901
busunit_2	facility_185	2012	December	12	14476	0.89917	0.89903
busunit_2	facility_185	2013	January	1	17920	0.89961	0.89905
busunit_2	facility_185	2013	February	2	16271	0.89975	0.89895
busunit_2	facility_185	2013	March	3	26896	0.89925	0.89922
